event_id,timestamp_start,timestamp_end,line_id,station_id,robot_id,failure_code,failure_category,downtime_minutes,shift,pieces_lost,day_of_week
4640,2024-03-03T00:55:00,2024-03-03T01:07:50.992732,FinalAssembly,FA_QC_01,R016,E05,material_supply,14.1,night,1,Sunday
4641,2024-06-03T14:39:00,2024-06-03T15:00:26.040041,FinalAssembly,FA_Station_02,R005,E01,mechanical,21.4,afternoon,10,Monday
4642,2024-05-29T03:47:00,2024-05-29T04:04:49.687976,PaintShop,PS_Paint_01,R022,E02,electrical,19.6,night,6,Wednesday
4643,2024-02-29T15:26:00,2024-02-29T15:28:46.100121,FinalAssembly,FA_Station_02,R021,E01,mechanical,2.8,afternoon,0,Thursday
4644,2024-01-27T12:51:00,2024-01-27T14:19:46.154504,PaintShop,PS_QC_01,R016,E04,sensor,88.8,morning,31,Saturday
4645,2024-01-26T16:31:00,2024-01-26T16:34:08.106943,PaintShop,PS_QC_01,R028,E05,material_supply,3.1,afternoon,2,Friday
4646,2024-06-17T16:34:00,2024-06-17T16:48:13.930192,BodyShop,BS_QC_01,R030,E01,mechanical,14.9,afternoon,5,Monday
4647,2024-05-19T16:57:00,2024-05-19T18:02:57.549928,FinalAssembly,FA_Station_02,R001,E01,mechanical,66.0,afternoon,25,Sunday
4648,2024-06-16T12:56:00,2024-06-16T13:42:40.557530,FinalAssembly,FA_Station_01,R015,E05,material_supply,46.7,morning,18,Sunday
4649,2024-02-14T18:10:00,2024-02-14T18:18:48.171336,BodyShop,BS_QC_01,R014,E02,electrical,9.2,afternoon,4,Wednesday
4650,2024-05-11T22:32:00,2024-05-11T23:29:48.400155,BodyShop,BS_Weld_02,R015,E03,programming,66.8,night,18,Saturday
4651,2024-01-22T12:52:00,2024-01-22T14:25:45.033298,PaintShop,PS_Paint_01,R006,E03,programming,93.8,morning,30,Monday
4652,2024-06-13T19:43:00,2024-06-13T21:40:13.048787,FinalAssembly,FA_Conv_01,R015,E02,electrical,117.2,afternoon,41,Thursday
4653,2024-05-29T07:51:00,2024-05-29T08:06:58.786899,PaintShop,PS_Prep_01,R005,E02,electrical,16.0,morning,8,Wednesday
4654,2024-06-08T15:30:00,2024-06-08T15:39:42.330307,PaintShop,PS_Paint_01,R014,E02,electrical,9.7,afternoon,8,Saturday
4655,2024-06-03T15:24:00,2024-06-03T15:25:56.978132,PaintShop,PS_Prep_01,R018,E05,material_supply,1.9,afternoon,0,Monday
4656,2024-05-22T11:47:00,2024-05-22T11:50:45.409179,FinalAssembly,FA_Conv_01,R011,E01,mechanical,3.8,morning,1,Wednesday
4657,2024-01-19T22:59:00,2024-01-19T23:36:29.317358,PaintShop,PS_Prep_01,R025,E02,electrical,41.2,night,9,Friday
4658,2024-04-09T10:30:00,2024-04-09T10:37:19.587044,FinalAssembly,FA_Station_01,R019,E01,mechanical,7.3,morning,5,Tuesday
4659,2024-02-05T18:55:00,2024-02-05T19:44:06.266205,PaintShop,PS_QC_01,R012,E05,material_supply,49.1,afternoon,17,Monday
4660,2024-05-16T17:28:00,2024-05-16T17:51:30.754242,BodyShop,BS_Weld_01,R027,E06,other,24.7,afternoon,11,Thursday
4661,2024-05-14T13:02:00,2024-05-14T13:04:23.224493,BodyShop,BS_Trans_01,R025,E01,mechanical,2.5,morning,0,Tuesday
4662,2024-06-03T05:16:00,2024-06-03T05:21:50.517672,PaintShop,PS_Paint_01,R017,E05,material_supply,6.4,night,1,Monday
4663,2024-05-23T15:22:00,2024-05-23T15:49:03.978327,FinalAssembly,FA_QC_01,R002,E03,programming,27.1,afternoon,8,Thursday
4664,2024-06-13T00:49:00,2024-06-13T00:54:49.316044,BodyShop,BS_Weld_02,R001,E01,mechanical,6.7,night,3,Thursday
4665,2024-02-08T10:40:00,2024-02-08T11:06:09.372508,BodyShop,BS_Weld_01,R021,E03,programming,27.5,morning,9,Thursday
4666,2024-06-09T01:31:00,2024-06-09T02:21:46.059703,PaintShop,PS_Paint_01,R019,E04,sensor,55.8,night,18,Sunday
4667,2024-01-06T12:42:00,2024-01-06T13:01:13.600280,FinalAssembly,FA_Station_02,R005,E06,other,19.2,morning,5,Saturday
4668,2024-02-11T07:54:00,2024-02-11T08:04:42.197992,BodyShop,BS_QC_01,R020,E01,mechanical,11.2,morning,4,Sunday
4669,2024-01-31T20:35:00,2024-01-31T20:47:20.336280,BodyShop,BS_QC_01,R006,E05,material_supply,13.0,afternoon,5,Wednesday
4670,2024-01-04T15:40:00,2024-01-04T16:31:50.744698,BodyShop,BS_Weld_01,R005,E05,material_supply,54.4,afternoon,17,Thursday
4671,2024-02-14T12:41:00,2024-02-14T12:44:36.716038,FinalAssembly,FA_QC_01,R005,E02,electrical,3.6,morning,0,Wednesday
4672,2024-05-26T14:23:00,2024-05-26T14:31:35.307835,BodyShop,BS_QC_01,R026,E04,sensor,9.0,afternoon,0,Sunday
4673,2024-03-14T00:44:00,2024-03-14T01:07:50.875792,PaintShop,PS_QC_01,R029,E04,sensor,26.2,night,9,Thursday
4674,2024-01-24T20:48:00,2024-01-24T21:06:37.299375,PaintShop,PS_Oven_01,R013,E05,material_supply,18.6,afternoon,7,Wednesday
4675,2024-06-01T11:57:00,2024-06-01T12:02:50.410176,PaintShop,PS_QC_01,R009,E01,mechanical,5.8,morning,7,Saturday
4676,2024-04-07T17:57:00,2024-04-07T18:30:54.856160,PaintShop,PS_Paint_01,R012,E03,programming,33.9,afternoon,13,Sunday
4677,2024-03-05T11:14:00,2024-03-05T11:20:12.467036,PaintShop,PS_Oven_01,R024,E01,mechanical,6.2,morning,0,Tuesday
4678,2024-04-07T20:27:00,2024-04-07T21:47:07.444429,FinalAssembly,FA_QC_01,R012,E05,material_supply,80.1,afternoon,23,Sunday
4679,2024-05-11T06:42:00,2024-05-11T06:56:40.331996,FinalAssembly,FA_Station_02,R017,E01,mechanical,14.7,morning,6,Saturday
4680,2024-03-16T17:47:00,2024-03-16T17:54:42.938162,BodyShop,BS_Trans_01,R021,E03,programming,8.1,afternoon,4,Saturday
4681,2024-04-19T20:10:00,2024-04-19T20:31:12.491498,PaintShop,PS_QC_01,R007,E02,electrical,21.2,afternoon,6,Friday
4682,2024-04-10T09:33:00,2024-04-10T10:45:33.841315,PaintShop,PS_Paint_01,R005,E01,mechanical,72.6,morning,26,Wednesday
4683,2024-06-18T14:30:00,2024-06-18T14:36:02.072468,PaintShop,PS_QC_01,R001,E05,material_supply,6.0,afternoon,2,Tuesday
4684,2024-06-04T09:15:00,2024-06-04T09:58:51.253613,BodyShop,BS_QC_01,R025,E05,material_supply,46.0,morning,14,Tuesday
4685,2024-05-23T06:42:00,2024-05-23T07:28:30.953876,FinalAssembly,FA_Station_02,R010,E01,mechanical,46.5,morning,11,Thursday
4686,2024-04-20T19:44:00,2024-04-20T20:52:09.888200,PaintShop,PS_Prep_01,R012,E01,mechanical,68.2,afternoon,25,Saturday
4687,2024-03-19T10:51:00,2024-03-19T11:05:08.760265,BodyShop,BS_Trans_01,R024,E01,mechanical,14.9,morning,0,Tuesday
4688,2024-02-14T17:17:00,2024-02-14T17:37:47.987499,PaintShop,PS_QC_01,R006,E04,sensor,20.8,afternoon,10,Wednesday
4689,2024-01-03T01:29:00,2024-01-03T01:44:53.747559,BodyShop,BS_Trans_01,R006,E05,material_supply,18.4,night,9,Wednesday
4690,2024-06-03T06:36:00,2024-06-03T06:39:44.818380,BodyShop,BS_QC_01,R015,E01,mechanical,3.9,morning,0,Monday
4691,2024-05-05T04:54:00,2024-05-05T04:55:00,FinalAssembly,FA_Station_02,R009,E03,programming,1.1,night,1,Sunday
4692,2024-03-29T21:40:00,2024-03-29T21:42:36.698924,FinalAssembly,FA_Conv_01,R008,E03,programming,2.6,afternoon,0,Friday
4693,2024-01-08T02:26:00,2024-01-08T03:25:53.489427,BodyShop,BS_Trans_01,R018,E06,other,69.2,night,18,Monday
4694,2024-01-29T11:02:00,2024-01-29T11:07:00.437414,FinalAssembly,FA_Station_01,R023,E04,sensor,5.0,morning,0,Monday
4695,2024-01-02T09:21:00,2024-01-02T09:22:00,BodyShop,BS_Weld_02,R018,E01,mechanical,1.1,morning,1,Tuesday
4696,2024-02-23T10:14:00,2024-02-23T10:37:48.509262,BodyShop,BS_Weld_02,R030,E03,programming,25.0,morning,8,Friday
4697,2024-03-08T21:43:00,2024-03-08T21:48:12.751878,FinalAssembly,FA_Station_01,R027,E01,mechanical,5.2,afternoon,1,Friday
4698,2024-05-05T19:54:00,2024-05-05T21:11:09.994489,PaintShop,PS_Paint_01,R003,E04,sensor,77.2,afternoon,22,Sunday
4699,2024-01-26T03:09:00,2024-01-26T03:16:06.235184,BodyShop,BS_Trans_01,R019,E01,mechanical,8.2,night,1,Friday
4700,2024-02-12T12:22:00,2024-02-12T12:30:50.406669,BodyShop,BS_QC_01,R027,E02,electrical,9.3,morning,6,Monday
4701,2024-05-21T13:53:00,2024-05-21T14:08:12.977275,FinalAssembly,FA_QC_01,R029,E01,mechanical,15.2,morning,6,Tuesday
4702,2024-06-19T11:07:00,2024-06-19T11:08:46.194485,FinalAssembly,FA_Conv_01,R017,E02,electrical,1.8,morning,0,Wednesday
4703,2024-02-27T16:12:00,2024-02-27T17:29:34.927992,FinalAssembly,FA_Station_02,R012,E02,electrical,77.6,afternoon,26,Tuesday
4704,2024-01-21T08:40:00,2024-01-21T09:21:26.943694,PaintShop,PS_Prep_01,R026,E03,programming,41.4,morning,13,Sunday
4705,2024-06-09T02:37:00,2024-06-09T04:02:56.477335,BodyShop,BS_Trans_01,R004,E01,mechanical,99.3,night,32,Sunday
4706,2024-06-19T09:22:00,2024-06-19T09:33:34.746185,PaintShop,PS_Oven_01,R025,E04,sensor,11.6,morning,3,Wednesday
4707,2024-06-25T14:44:00,2024-06-25T14:49:05.688447,BodyShop,BS_QC_01,R005,E03,programming,5.3,afternoon,0,Tuesday
4708,2024-05-19T03:26:00,2024-05-19T05:06:29.798464,PaintShop,PS_Paint_01,R008,E02,electrical,110.5,night,33,Sunday
4709,2024-04-08T03:53:00,2024-04-08T03:55:31.797934,BodyShop,BS_Weld_01,R022,E02,electrical,2.9,night,4,Monday
4710,2024-05-01T11:27:00,2024-05-01T11:46:18.543860,FinalAssembly,FA_Station_01,R025,E02,electrical,19.3,morning,8,Wednesday
4711,2024-01-26T05:48:00,2024-01-26T06:15:07.889239,PaintShop,PS_Prep_01,R017,E02,electrical,29.8,night,9,Friday
4712,2024-01-31T16:50:00,2024-01-31T16:58:27.858059,FinalAssembly,FA_QC_01,R013,E01,mechanical,8.5,afternoon,0,Wednesday
4713,2024-05-30T19:59:00,2024-05-30T21:09:24.524128,BodyShop,BS_QC_01,R019,E01,mechanical,73.9,afternoon,25,Thursday
4714,2024-06-03T13:15:00,2024-06-03T13:21:34.169924,BodyShop,BS_Weld_02,R030,E03,programming,6.9,morning,0,Monday
4715,2024-03-27T02:27:00,2024-03-27T02:44:46.977253,FinalAssembly,FA_QC_01,R002,E02,electrical,19.6,night,6,Wednesday
4716,2024-01-09T22:21:00,2024-01-09T22:33:32.870852,FinalAssembly,FA_Station_01,R030,E05,material_supply,13.8,night,5,Tuesday
4717,2024-06-22T22:46:00,2024-06-22T22:57:38.943164,PaintShop,PS_QC_01,R008,E04,sensor,12.8,night,1,Saturday
4718,2024-01-26T05:48:00,2024-01-26T06:13:07.686064,BodyShop,BS_Trans_01,R026,E01,mechanical,29.0,night,8,Friday
4719,2024-05-15T17:33:00,2024-05-15T17:44:19.195539,BodyShop,BS_Trans_01,R017,E02,electrical,11.9,afternoon,4,Wednesday
4720,2024-01-24T21:18:00,2024-01-24T21:41:34.387817,FinalAssembly,FA_Station_01,R002,E01,mechanical,23.6,afternoon,9,Wednesday
4721,2024-06-04T07:25:00,2024-06-04T07:36:19.312090,PaintShop,PS_Oven_01,R002,E05,material_supply,11.3,morning,5,Tuesday
4722,2024-02-07T17:11:00,2024-02-07T17:27:39.492364,FinalAssembly,FA_Station_01,R004,E01,mechanical,16.7,afternoon,4,Wednesday
4723,2024-02-03T15:23:00,2024-02-03T15:29:21.854655,PaintShop,PS_QC_01,R013,E03,programming,6.4,afternoon,1,Saturday
4724,2024-06-04T19:04:00,2024-06-04T19:41:31.959933,BodyShop,BS_Trans_01,R010,E03,programming,39.4,afternoon,11,Tuesday
4725,2024-03-14T20:16:00,2024-03-14T20:22:30.075427,BodyShop,BS_Weld_01,R017,E05,material_supply,6.8,afternoon,0,Thursday
4726,2024-02-21T20:19:00,2024-02-21T20:40:39.861849,BodyShop,BS_QC_01,R029,E03,programming,22.7,afternoon,10,Wednesday
4727,2024-02-27T02:56:00,2024-02-27T03:48:25.246605,BodyShop,BS_Weld_02,R022,E06,other,60.5,night,17,Tuesday
4728,2024-05-03T15:07:00,2024-05-03T15:08:00,FinalAssembly,FA_Conv_01,R011,E01,mechanical,1.0,afternoon,2,Friday
4729,2024-02-07T21:37:00,2024-02-07T21:50:53.849044,BodyShop,BS_QC_01,R020,E01,mechanical,14.6,afternoon,6,Wednesday
4730,2024-03-27T02:58:00,2024-03-27T03:24:20.470312,PaintShop,PS_Paint_01,R028,E01,mechanical,29.0,night,12,Wednesday
4731,2024-01-29T13:09:00,2024-01-29T13:13:10.988163,FinalAssembly,FA_Conv_01,R024,E01,mechanical,4.2,morning,0,Monday
4732,2024-05-08T15:14:00,2024-05-08T15:48:42.588725,FinalAssembly,FA_Station_01,R006,E01,mechanical,34.7,afternoon,12,Wednesday
4733,2024-05-20T07:25:00,2024-05-20T07:35:21.200992,FinalAssembly,FA_Conv_01,R026,E02,electrical,10.4,morning,3,Monday
4734,2024-02-25T21:29:00,2024-02-25T21:42:06.018343,PaintShop,PS_QC_01,R004,E04,sensor,13.1,afternoon,4,Sunday
4735,2024-04-01T04:36:00,2024-04-01T05:06:31.345431,FinalAssembly,FA_QC_01,R016,E01,mechanical,33.6,night,11,Monday
4736,2024-06-13T09:22:00,2024-06-13T09:46:54.542826,FinalAssembly,FA_Conv_01,R012,E05,material_supply,24.9,morning,7,Thursday
4737,2024-01-15T08:17:00,2024-01-15T08:39:08.503253,PaintShop,PS_Prep_01,R001,E05,material_supply,22.1,morning,6,Monday
4738,2024-02-15T00:08:00,2024-02-15T00:30:44.528767,FinalAssembly,FA_QC_01,R024,E05,material_supply,25.0,night,3,Thursday
4739,2024-03-03T17:31:00,2024-03-03T17:46:59.301891,FinalAssembly,FA_Conv_01,R029,E01,mechanical,16.0,afternoon,4,Sunday
4740,2024-03-20T20:22:00,2024-03-20T20:27:38.983610,BodyShop,BS_Weld_02,R020,E02,electrical,5.9,afternoon,5,Wednesday
4741,2024-04-12T14:48:00,2024-04-12T14:54:01.071366,PaintShop,PS_Prep_01,R008,E03,programming,6.0,afternoon,3,Friday
4742,2024-01-13T08:00:00,2024-01-13T08:05:39.349118,FinalAssembly,FA_Station_01,R009,E02,electrical,5.7,morning,3,Saturday
4743,2024-06-25T14:43:00,2024-06-25T16:02:52.885324,PaintShop,PS_Oven_01,R021,E01,mechanical,79.9,afternoon,28,Tuesday
4744,2024-02-07T07:50:00,2024-02-07T08:20:40.172857,PaintShop,PS_Prep_01,R002,E01,mechanical,30.7,morning,10,Wednesday
4745,2024-03-03T17:42:00,2024-03-03T18:14:02.541686,BodyShop,BS_QC_01,R006,E01,mechanical,33.6,afternoon,12,Sunday
4746,2024-03-21T03:15:00,2024-03-21T03:25:20.857430,BodyShop,BS_Trans_01,R013,E01,mechanical,12.0,night,2,Thursday
4747,2024-05-19T09:10:00,2024-05-19T09:52:46.655828,BodyShop,BS_Weld_01,R004,E01,mechanical,44.9,morning,13,Sunday
4748,2024-06-17T17:10:00,2024-06-17T17:20:25.266625,PaintShop,PS_Paint_01,R006,E01,mechanical,10.4,afternoon,3,Monday
4749,2024-05-20T23:12:00,2024-05-20T23:25:07.608413,FinalAssembly,FA_Conv_01,R029,E04,sensor,14.4,night,6,Monday
4750,2024-04-09T16:07:00,2024-04-09T16:09:32.968347,FinalAssembly,FA_QC_01,R008,E02,electrical,2.5,afternoon,0,Tuesday
4751,2024-01-03T07:34:00,2024-01-03T07:44:48.985514,FinalAssembly,FA_Conv_01,R021,E05,material_supply,10.8,morning,3,Wednesday
4752,2024-05-02T07:47:00,2024-05-02T07:58:38.779979,PaintShop,PS_Prep_01,R015,E04,sensor,11.6,morning,2,Thursday
4753,2024-05-31T22:19:00,2024-05-31T22:56:26.786905,FinalAssembly,FA_QC_01,R014,E03,programming,41.2,night,15,Friday
4754,2024-01-12T01:01:00,2024-01-12T01:36:25.191114,PaintShop,PS_Paint_01,R003,E02,electrical,39.0,night,14,Friday
4755,2024-01-26T01:30:00,2024-01-26T01:33:08.309120,BodyShop,BS_QC_01,R004,E02,electrical,3.6,night,2,Friday
4756,2024-03-09T17:23:00,2024-03-09T17:44:31.786931,BodyShop,BS_Trans_01,R004,E01,mechanical,22.6,afternoon,8,Saturday
4757,2024-04-27T00:33:00,2024-04-27T01:28:07.307633,PaintShop,PS_Prep_01,R025,E01,mechanical,60.6,night,16,Saturday
4758,2024-05-29T02:39:00,2024-05-29T02:53:02.508477,PaintShop,PS_Oven_01,R012,E02,electrical,15.4,night,5,Wednesday
4759,2024-04-03T13:38:00,2024-04-03T13:55:01.954996,PaintShop,PS_Paint_01,R020,E02,electrical,17.0,morning,6,Wednesday
4760,2024-03-27T12:52:00,2024-03-27T13:09:38.531333,BodyShop,BS_Weld_02,R015,E02,electrical,18.5,morning,4,Wednesday
4761,2024-01-21T07:28:00,2024-01-21T07:29:00,PaintShop,PS_Prep_01,R023,E04,sensor,1.0,morning,0,Sunday
4762,2024-05-08T16:26:00,2024-05-08T16:29:14.518902,BodyShop,BS_QC_01,R008,E03,programming,3.4,afternoon,1,Wednesday
4763,2024-04-12T03:08:00,2024-04-12T03:19:17.402926,FinalAssembly,FA_QC_01,R025,E05,material_supply,12.4,night,3,Friday
4764,2024-04-22T17:14:00,2024-04-22T18:38:50.258881,BodyShop,BS_Trans_01,R012,E03,programming,89.1,afternoon,24,Monday
4765,2024-04-27T03:12:00,2024-04-27T03:33:23.335033,FinalAssembly,FA_QC_01,R024,E02,electrical,23.5,night,7,Saturday
4766,2024-01-12T05:46:00,2024-01-12T06:02:07.240052,BodyShop,BS_Weld_02,R022,E04,sensor,18.6,night,6,Friday
4767,2024-03-14T21:24:00,2024-03-14T22:12:12.478093,BodyShop,BS_Trans_01,R010,E04,sensor,50.6,afternoon,18,Thursday
4768,2024-04-07T05:31:00,2024-04-07T05:39:37.070371,PaintShop,PS_Paint_01,R024,E01,mechanical,9.5,night,2,Sunday
4769,2024-03-16T21:07:00,2024-03-16T21:10:26.848071,BodyShop,BS_QC_01,R014,E04,sensor,3.6,afternoon,1,Saturday
4770,2024-06-24T09:11:00,2024-06-24T10:05:58.586761,FinalAssembly,FA_Conv_01,R012,E01,mechanical,55.0,morning,20,Monday
4771,2024-05-10T07:07:00,2024-05-10T08:16:26.756680,FinalAssembly,FA_QC_01,R018,E04,sensor,69.4,morning,23,Friday
4772,2024-02-23T13:16:00,2024-02-23T13:27:44.920364,PaintShop,PS_Prep_01,R027,E02,electrical,11.7,morning,2,Friday
4773,2024-03-21T12:34:00,2024-03-21T12:58:34.681404,FinalAssembly,FA_QC_01,R019,E03,programming,24.6,morning,6,Thursday
4774,2024-05-03T00:13:00,2024-05-03T00:33:20.595747,PaintShop,PS_Paint_01,R001,E01,mechanical,22.4,night,8,Friday
4775,2024-05-18T07:31:00,2024-05-18T08:01:50.249597,FinalAssembly,FA_Station_01,R013,E04,sensor,30.8,morning,10,Saturday
4776,2024-06-25T02:48:00,2024-06-25T03:11:17.523871,PaintShop,PS_Paint_01,R024,E06,other,25.6,night,7,Tuesday
4777,2024-06-29T19:07:00,2024-06-29T20:21:39.785320,FinalAssembly,FA_Station_01,R016,E05,material_supply,74.7,afternoon,23,Saturday
4778,2024-04-08T10:38:00,2024-04-08T10:55:39.352281,BodyShop,BS_Trans_01,R003,E01,mechanical,18.5,morning,5,Monday
4779,2024-03-08T01:24:00,2024-03-08T01:26:14.576544,FinalAssembly,FA_Station_01,R019,E01,mechanical,2.5,night,1,Friday
4780,2024-05-19T14:10:00,2024-05-19T14:21:29.772619,BodyShop,BS_Weld_02,R009,E03,programming,12.1,afternoon,7,Sunday
4781,2024-05-12T06:01:00,2024-05-12T06:02:42.164799,BodyShop,BS_Weld_01,R015,E04,sensor,1.8,morning,3,Sunday
4782,2024-04-12T20:03:00,2024-04-12T20:11:14.597382,PaintShop,PS_Oven_01,R022,E02,electrical,8.2,afternoon,6,Friday
4783,2024-06-05T23:50:00,2024-06-06T00:50:15.617995,FinalAssembly,FA_Station_02,R027,E03,programming,66.3,night,19,Wednesday
4784,2024-03-13T18:39:00,2024-03-13T18:58:37.112513,PaintShop,PS_Prep_01,R011,E01,mechanical,19.6,afternoon,2,Wednesday
4785,2024-02-04T03:31:00,2024-02-04T03:33:38.427287,BodyShop,BS_Weld_01,R009,E03,programming,3.0,night,0,Sunday
4786,2024-04-14T10:26:00,2024-04-14T10:28:06.343409,PaintShop,PS_Prep_01,R018,E03,programming,2.1,morning,1,Sunday
4787,2024-06-18T03:57:00,2024-06-18T04:09:14.798181,BodyShop,BS_QC_01,R003,E03,programming,14.1,night,4,Tuesday
4788,2024-06-10T21:54:00,2024-06-10T22:23:38.914357,FinalAssembly,FA_Station_02,R014,E05,material_supply,29.6,afternoon,14,Monday
4789,2024-01-25T13:12:00,2024-01-25T13:13:25.623886,BodyShop,BS_Weld_02,R020,E03,programming,1.5,morning,2,Thursday
4790,2024-04-03T11:28:00,2024-04-03T11:30:04.899088,BodyShop,BS_QC_01,R004,E02,electrical,2.2,morning,0,Wednesday
4791,2024-03-19T19:26:00,2024-03-19T20:14:21.567865,BodyShop,BS_QC_01,R030,E03,programming,50.8,afternoon,18,Tuesday
4792,2024-01-19T02:36:00,2024-01-19T02:40:08.881977,BodyShop,BS_Weld_01,R013,E03,programming,4.8,night,0,Friday
4793,2024-02-12T22:03:00,2024-02-12T22:04:42.689252,BodyShop,BS_Weld_02,R021,E05,material_supply,2.0,night,0,Monday
4794,2024-05-07T02:27:00,2024-05-07T02:36:21.834874,PaintShop,PS_Oven_01,R007,E04,sensor,10.3,night,2,Tuesday
4795,2024-06-27T05:07:00,2024-06-27T05:25:03.503309,PaintShop,PS_Paint_01,R026,E06,other,19.9,night,8,Thursday
4796,2024-02-19T13:58:00,2024-02-19T14:24:41.716843,BodyShop,BS_Weld_02,R003,E03,programming,28.0,morning,9,Monday
4797,2024-05-14T10:17:00,2024-05-14T10:40:27.644723,FinalAssembly,FA_Conv_01,R025,E05,material_supply,23.5,morning,6,Tuesday
4798,2024-03-20T22:38:00,2024-03-20T22:51:22.987008,BodyShop,BS_Weld_02,R016,E04,sensor,15.5,night,0,Wednesday
4799,2024-06-02T11:47:00,2024-06-02T12:33:09.317432,PaintShop,PS_Oven_01,R017,E04,sensor,46.2,morning,13,Sunday
4800,2024-05-08T07:21:00,2024-05-08T08:16:12.483233,FinalAssembly,FA_QC_01,R029,E06,other,55.2,morning,19,Wednesday
4801,2024-03-01T21:38:00,2024-03-01T22:26:58.986033,FinalAssembly,FA_Conv_01,R005,E03,programming,49.0,afternoon,21,Friday
4802,2024-03-12T23:13:00,2024-03-12T23:21:02.185802,FinalAssembly,FA_Station_01,R005,E05,material_supply,8.8,night,2,Tuesday
4803,2024-03-28T03:28:00,2024-03-28T03:59:32.390782,PaintShop,PS_Prep_01,R027,E03,programming,34.7,night,7,Thursday
4804,2024-02-17T10:35:00,2024-02-17T10:36:00,BodyShop,BS_Trans_01,R027,E03,programming,1.1,morning,2,Saturday
4805,2024-04-17T05:57:00,2024-04-17T06:31:40.343501,BodyShop,BS_Weld_02,R023,E01,mechanical,40.0,night,12,Wednesday
4806,2024-01-10T03:44:00,2024-01-10T03:57:37.841624,FinalAssembly,FA_QC_01,R008,E03,programming,15.0,night,3,Wednesday
4807,2024-03-07T11:16:00,2024-03-07T11:37:30.849294,BodyShop,BS_Weld_02,R024,E04,sensor,22.6,morning,4,Thursday
4808,2024-03-05T10:14:00,2024-03-05T10:51:18.456483,BodyShop,BS_Trans_01,R013,E01,mechanical,39.2,morning,11,Tuesday
4809,2024-01-14T19:15:00,2024-01-14T19:29:11.306157,BodyShop,BS_QC_01,R020,E02,electrical,14.9,afternoon,4,Sunday
4810,2024-06-18T23:21:00,2024-06-18T23:48:05.622730,FinalAssembly,FA_Conv_01,R021,E03,programming,29.8,night,8,Tuesday
4811,2024-06-27T21:19:00,2024-06-27T21:28:18.861809,PaintShop,PS_QC_01,R005,E03,programming,9.3,afternoon,0,Thursday
4812,2024-01-09T17:47:00,2024-01-09T18:15:29.894797,FinalAssembly,FA_Station_01,R023,E01,mechanical,28.5,afternoon,6,Tuesday
4813,2024-05-03T20:49:00,2024-05-03T20:50:29.838065,BodyShop,BS_Trans_01,R021,E05,material_supply,1.6,afternoon,0,Friday
4814,2024-01-24T13:25:00,2024-01-24T13:27:06.453704,FinalAssembly,FA_Conv_01,R003,E05,material_supply,2.1,morning,2,Wednesday
4815,2024-02-25T19:30:00,2024-02-25T20:21:58.362418,BodyShop,BS_QC_01,R015,E01,mechanical,54.6,afternoon,16,Sunday
4816,2024-06-26T04:07:00,2024-06-26T04:37:17.988021,PaintShop,PS_Paint_01,R023,E02,electrical,33.3,night,12,Wednesday
4817,2024-01-03T22:58:00,2024-01-03T23:18:21.501528,BodyShop,BS_Trans_01,R005,E04,sensor,23.5,night,5,Wednesday
4818,2024-06-14T05:47:00,2024-06-14T06:05:32.474139,PaintShop,PS_Prep_01,R023,E03,programming,20.4,night,7,Friday
4819,2024-02-28T01:26:00,2024-02-28T01:42:36.467536,FinalAssembly,FA_Station_01,R006,E04,sensor,18.3,night,7,Wednesday
4820,2024-04-21T10:19:00,2024-04-21T10:23:32.063271,BodyShop,BS_Weld_01,R029,E03,programming,4.8,morning,0,Sunday
4821,2024-06-15T09:18:00,2024-06-15T09:22:02.911538,PaintShop,PS_Paint_01,R010,E04,sensor,4.0,morning,5,Saturday
4822,2024-05-21T08:09:00,2024-05-21T08:14:24.660206,FinalAssembly,FA_Conv_01,R006,E04,sensor,5.4,morning,3,Tuesday
4823,2024-03-03T11:00:00,2024-03-03T11:12:23.209723,FinalAssembly,FA_Station_02,R015,E02,electrical,12.4,morning,6,Sunday
4824,2024-06-28T02:07:00,2024-06-28T02:21:51.660617,FinalAssembly,FA_QC_01,R022,E01,mechanical,16.3,night,6,Friday
4825,2024-03-27T13:17:00,2024-03-27T14:26:19.506895,BodyShop,BS_Trans_01,R004,E02,electrical,72.8,morning,22,Wednesday
4826,2024-03-30T06:39:00,2024-03-30T07:00:03.637833,FinalAssembly,FA_Conv_01,R029,E01,mechanical,21.1,morning,10,Saturday
4827,2024-01-10T10:19:00,2024-01-10T10:48:29.473772,FinalAssembly,FA_Station_01,R010,E05,material_supply,29.5,morning,11,Wednesday
4828,2024-01-24T21:40:00,2024-01-24T21:51:02.156124,FinalAssembly,FA_Conv_01,R017,E05,material_supply,11.0,afternoon,4,Wednesday
4829,2024-02-15T12:55:00,2024-02-15T13:03:54.767593,BodyShop,BS_Weld_01,R001,E03,programming,9.4,morning,5,Thursday
4830,2024-03-22T12:20:00,2024-03-22T12:43:50.376948,FinalAssembly,FA_Station_02,R006,E04,sensor,23.8,morning,10,Friday
